"germination_position_ID","species","functional_group","date_sowing","date_measurement","collector","seed_origin","variable","value"
"CHE.lo.exp1.ambi.vege.02.018","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.019","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.019","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.vege.02.019","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",1
"CHE.lo.exp1.ambi.vege.02.020","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.020","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.020","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.021","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.021","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.021","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.022","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.022","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",4
"CHE.lo.exp1.ambi.vege.02.022","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.023","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.vege.02.023","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.023","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.024","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.024","broere","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.024","broere","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.025","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.025","scacol","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.025","scacol","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.026","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.vege.02.026","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.026","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.027","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",3
"CHE.lo.exp1.ambi.vege.02.027","daucar","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.vege.02.027","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.028","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",4
"CHE.lo.exp1.ambi.vege.02.028","broere","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",1
"CHE.lo.exp1.ambi.vege.02.028","broere","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.029","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",3
"CHE.lo.exp1.ambi.vege.02.029","broere","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",1
"CHE.lo.exp1.ambi.vege.02.029","broere","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.02.030","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.02.030","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.02.030","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.001","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.001","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",1
"CHE.lo.exp1.ambi.bare.02.001","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",1
"CHE.lo.exp1.ambi.bare.02.002","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.002","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.002","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.003","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.003","salpra","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.003","salpra","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.004","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.004","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.004","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.005","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.005","salpra","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.005","salpra","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.006","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.006","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.006","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.007","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.007","silvul","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.007","silvul","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.008","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.008","scacol","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.008","scacol","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.009","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.009","scacol","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.009","scacol","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.010","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.010","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",6
"CHE.lo.exp1.ambi.bare.02.010","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",2
"CHE.lo.exp1.ambi.bare.02.011","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.011","salpra","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.011","salpra","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.012","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",3
"CHE.lo.exp1.ambi.bare.02.012","silvul","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.012","silvul","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.013","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.013","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.013","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.014","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.014","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.014","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",1
"CHE.lo.exp1.ambi.bare.02.015","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.015","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.015","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.016","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.016","silvul","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.bare.02.016","silvul","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.017","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.017","daucar","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",5
"CHE.lo.exp1.ambi.bare.02.017","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",1
"CHE.lo.exp1.ambi.bare.02.018","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.018","daucar","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.018","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.019","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",4
"CHE.lo.exp1.ambi.bare.02.019","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.bare.02.019","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",1
"CHE.lo.exp1.ambi.bare.02.020","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.020","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.020","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.021","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",2
"CHE.lo.exp1.ambi.bare.02.021","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.021","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.022","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.022","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",1
"CHE.lo.exp1.ambi.bare.02.022","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.023","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.023","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",5
"CHE.lo.exp1.ambi.bare.02.023","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",5
"CHE.lo.exp1.ambi.bare.02.024","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",3
"CHE.lo.exp1.ambi.bare.02.024","broere","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.bare.02.024","broere","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",2
"CHE.lo.exp1.ambi.bare.02.025","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.025","scacol","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",1
"CHE.lo.exp1.ambi.bare.02.025","scacol","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",1
"CHE.lo.exp1.ambi.bare.02.026","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",4
"CHE.lo.exp1.ambi.bare.02.026","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.bare.02.026","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",2
"CHE.lo.exp1.ambi.bare.02.027","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.bare.02.027","daucar","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.bare.02.027","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.bare.02.028","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",5
"CHE.lo.exp1.ambi.bare.02.028","broere","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",5
"CHE.lo.exp1.ambi.bare.02.028","broere","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",2
"CHE.lo.exp1.ambi.bare.02.029","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",5
"CHE.lo.exp1.ambi.bare.02.029","broere","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",5
"CHE.lo.exp1.ambi.bare.02.029","broere","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",3
"CHE.lo.exp1.ambi.bare.02.030","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.bare.02.030","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.bare.02.030","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.001","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.001","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.vege.03.001","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.002","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.002","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.002","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.003","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.003","salpra","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.vege.03.003","salpra","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.004","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.004","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.vege.03.004","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",2
"CHE.lo.exp1.ambi.vege.03.005","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.005","salpra","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.005","salpra","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.006","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.006","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.vege.03.006","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.007","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.007","silvul","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.007","silvul","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.008","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.vege.03.008","scacol","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.008","scacol","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.009","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.009","scacol","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.009","scacol","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.010","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.010","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",3
"CHE.lo.exp1.ambi.vege.03.010","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.011","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.011","salpra","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.vege.03.011","salpra","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.012","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.012","silvul","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.012","silvul","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.013","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.013","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.013","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.014","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.vege.03.014","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.014","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.015","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.015","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.015","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.016","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.vege.03.016","silvul","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.016","silvul","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.017","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.017","daucar","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.017","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.018","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",2
"CHE.lo.exp1.ambi.vege.03.018","daucar","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",2
"CHE.lo.exp1.ambi.vege.03.018","daucar","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.019","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.019","cenjac","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.019","cenjac","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.020","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.020","hypper","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.020","hypper","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.021","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",2
"CHE.lo.exp1.ambi.vege.03.021","plamed","forb",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.021","plamed","forb",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.022","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.lo.exp1.ambi.vege.03.022","medlup","legume",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.022","medlup","legume",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.023","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.lo.exp1.ambi.vege.03.023","brapin","graminoid",2021-09-09,2022-05-05,"EI","commercial","spring_count",0
"CHE.lo.exp1.ambi.vege.03.023","brapin","graminoid",2021-09-09,2022-09-27,"EI","commercial","peak_count",0
"CHE.lo.exp1.ambi.vege.03.024","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",3
