"date_planting","region","site","block_ID_original","plot_ID_original","position_ID_original","species","functional_group","treat_warming","treat_competition","added_focals","block_ID","position_ID","ind_number","unique_plot_ID","unique_plant_ID"
2021-06-16,"CHE","lo",3,2,6,"scacol","forb","ambi","bare","wf","03","06",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.06.1"
2021-06-16,"CHE","lo",3,2,7,"broere","graminoid","ambi","bare","wf","03","07",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.07.1"
2021-06-16,"CHE","lo",3,2,8,"brapin","graminoid","ambi","bare","wf","03","08",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.08.1"
2021-06-16,"CHE","lo",3,2,9,"medlup","legume","ambi","bare","wf","03","09",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.09.1"
2021-06-16,"CHE","lo",3,2,10,"plamed","forb","ambi","bare","wf","03","10",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.10.1"
2021-06-16,"CHE","lo",3,2,11,"silvul","forb","ambi","bare","wf","03","11",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.11.1"
2021-06-16,"CHE","lo",3,2,12,"daucar","forb","ambi","bare","wf","03","12",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.12.1"
2021-06-16,"CHE","lo",3,2,13,"daucar","forb","ambi","bare","wf","03","13",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.13.1"
2021-06-16,"CHE","lo",3,2,14,"cenjac","forb","ambi","bare","wf","03","14",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.14.1"
2021-06-16,"CHE","lo",3,2,15,"hypper","forb","ambi","bare","wf","03","15",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.15.1"
2021-06-16,"CHE","lo",3,2,16,"brapin","graminoid","ambi","bare","wf","03","16",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.16.1"
2021-06-16,"CHE","lo",3,2,17,"plamed","forb","ambi","bare","wf","03","17",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.17.1"
2021-06-16,"CHE","lo",3,2,18,"hypper","forb","ambi","bare","wf","03","18",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.18.1"
2021-06-16,"CHE","lo",3,2,19,"salpra","forb","ambi","bare","wf","03","19",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.19.1"
2021-06-16,"CHE","lo",3,2,20,"silvul","forb","ambi","bare","wf","03","20",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.20.1"
2021-06-16,"CHE","lo",3,2,21,"medlup","legume","ambi","bare","wf","03","21",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.21.1"
2021-06-16,"CHE","lo",3,2,22,"silvul","forb","ambi","bare","wf","03","22",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.22.1"
2021-06-16,"CHE","lo",3,2,23,"scacol","forb","ambi","bare","wf","03","23",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.23.1"
2021-06-16,"CHE","lo",3,2,24,"scacol","forb","ambi","bare","wf","03","24",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.24.1"
2021-06-16,"CHE","lo",3,2,25,"cenjac","forb","ambi","bare","wf","03","25",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.25.1"
2021-06-16,"CHE","lo",3,2,26,"salpra","forb","ambi","bare","wf","03","26",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.26.1"
2021-06-16,"CHE","lo",3,2,27,"medlup","legume","ambi","bare","wf","03","27",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.27.1"
2021-06-16,"CHE","lo",3,2,28,"salpra","forb","ambi","bare","wf","03","28",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.28.1"
2021-06-16,"CHE","lo",3,2,29,"plamed","forb","ambi","bare","wf","03","29",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.29.1"
2021-06-16,"CHE","lo",3,2,30,"cenjac","forb","ambi","bare","wf","03","30",1,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.30.1"
2021-06-16,"CHE","lo",4,1,1,"brapin","graminoid","ambi","vege","wf","04","01",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.01.1"
2021-06-16,"CHE","lo",4,1,2,"daucar","forb","ambi","vege","wf","04","02",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.02.1"
2021-06-16,"CHE","lo",4,1,3,"broere","graminoid","ambi","vege","wf","04","03",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.03.1"
2021-06-16,"CHE","lo",4,1,4,"broere","graminoid","ambi","vege","wf","04","04",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.04.1"
2021-06-16,"CHE","lo",4,1,5,"hypper","forb","ambi","vege","wf","04","05",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.05.1"
2021-06-16,"CHE","lo",4,1,6,"scacol","forb","ambi","vege","wf","04","06",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.06.1"
2021-06-16,"CHE","lo",4,1,7,"broere","graminoid","ambi","vege","wf","04","07",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.07.1"
2021-06-16,"CHE","lo",4,1,8,"brapin","graminoid","ambi","vege","wf","04","08",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.08.1"
2021-06-16,"CHE","lo",4,1,9,"medlup","legume","ambi","vege","wf","04","09",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.09.1"
2021-06-16,"CHE","lo",4,1,10,"plamed","forb","ambi","vege","wf","04","10",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.10.1"
2021-06-16,"CHE","lo",4,1,11,"silvul","forb","ambi","vege","wf","04","11",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.11.1"
2021-06-16,"CHE","lo",4,1,12,"daucar","forb","ambi","vege","wf","04","12",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.12.1"
2021-06-16,"CHE","lo",4,1,13,"daucar","forb","ambi","vege","wf","04","13",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.13.1"
2021-06-16,"CHE","lo",4,1,14,"cenjac","forb","ambi","vege","wf","04","14",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.14.1"
2021-06-16,"CHE","lo",4,1,15,"hypper","forb","ambi","vege","wf","04","15",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.15.1"
2021-06-16,"CHE","lo",4,1,16,"brapin","graminoid","ambi","vege","wf","04","16",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.16.1"
2021-06-16,"CHE","lo",4,1,17,"plamed","forb","ambi","vege","wf","04","17",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.17.1"
2021-06-16,"CHE","lo",4,1,18,"hypper","forb","ambi","vege","wf","04","18",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.18.1"
2021-06-16,"CHE","lo",4,1,19,"salpra","forb","ambi","vege","wf","04","19",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.19.1"
2021-06-16,"CHE","lo",4,1,20,"silvul","forb","ambi","vege","wf","04","20",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.20.1"
2021-06-16,"CHE","lo",4,1,21,"medlup","legume","ambi","vege","wf","04","21",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.21.1"
2021-06-16,"CHE","lo",4,1,22,"silvul","forb","ambi","vege","wf","04","22",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.22.1"
2021-06-16,"CHE","lo",4,1,23,"scacol","forb","ambi","vege","wf","04","23",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.23.1"
2021-06-16,"CHE","lo",4,1,24,"scacol","forb","ambi","vege","wf","04","24",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.24.1"
2021-06-16,"CHE","lo",4,1,25,"cenjac","forb","ambi","vege","wf","04","25",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.25.1"
2021-06-16,"CHE","lo",4,1,26,"salpra","forb","ambi","vege","wf","04","26",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.26.1"
2021-06-16,"CHE","lo",4,1,27,"medlup","legume","ambi","vege","wf","04","27",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.27.1"
2021-06-16,"CHE","lo",4,1,28,"salpra","forb","ambi","vege","wf","04","28",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.28.1"
2021-06-16,"CHE","lo",4,1,29,"plamed","forb","ambi","vege","wf","04","29",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.29.1"
2021-06-16,"CHE","lo",4,1,30,"cenjac","forb","ambi","vege","wf","04","30",1,"CHE.lo.ambi.vege.wf.04","CHE.lo.ambi.vege.wf.04.30.1"
2021-06-16,"CHE","lo",4,2,1,"brapin","graminoid","ambi","bare","wf","04","01",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.01.1"
2021-06-16,"CHE","lo",4,2,2,"daucar","forb","ambi","bare","wf","04","02",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.02.1"
2021-06-16,"CHE","lo",4,2,3,"broere","graminoid","ambi","bare","wf","04","03",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.03.1"
2021-06-16,"CHE","lo",4,2,4,"broere","graminoid","ambi","bare","wf","04","04",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.04.1"
2021-06-16,"CHE","lo",4,2,5,"hypper","forb","ambi","bare","wf","04","05",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.05.1"
2021-06-16,"CHE","lo",4,2,6,"scacol","forb","ambi","bare","wf","04","06",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.06.1"
2021-06-16,"CHE","lo",4,2,7,"broere","graminoid","ambi","bare","wf","04","07",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.07.1"
2021-06-16,"CHE","lo",4,2,8,"brapin","graminoid","ambi","bare","wf","04","08",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.08.1"
2021-06-16,"CHE","lo",4,2,9,"medlup","legume","ambi","bare","wf","04","09",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.09.1"
2021-06-16,"CHE","lo",4,2,10,"plamed","forb","ambi","bare","wf","04","10",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.10.1"
2021-06-16,"CHE","lo",4,2,11,"silvul","forb","ambi","bare","wf","04","11",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.11.1"
2021-06-16,"CHE","lo",4,2,12,"daucar","forb","ambi","bare","wf","04","12",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.12.1"
2021-06-16,"CHE","lo",4,2,13,"daucar","forb","ambi","bare","wf","04","13",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.13.1"
2021-06-16,"CHE","lo",4,2,14,"cenjac","forb","ambi","bare","wf","04","14",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.14.1"
2021-06-16,"CHE","lo",4,2,15,"hypper","forb","ambi","bare","wf","04","15",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.15.1"
2021-06-16,"CHE","lo",4,2,16,"brapin","graminoid","ambi","bare","wf","04","16",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.16.1"
2021-06-16,"CHE","lo",4,2,17,"plamed","forb","ambi","bare","wf","04","17",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.17.1"
2021-06-16,"CHE","lo",4,2,18,"hypper","forb","ambi","bare","wf","04","18",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.18.1"
2021-06-16,"CHE","lo",4,2,19,"salpra","forb","ambi","bare","wf","04","19",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.19.1"
2021-06-16,"CHE","lo",4,2,20,"silvul","forb","ambi","bare","wf","04","20",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.20.1"
2021-06-16,"CHE","lo",4,2,21,"medlup","legume","ambi","bare","wf","04","21",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.21.1"
2021-06-16,"CHE","lo",4,2,22,"silvul","forb","ambi","bare","wf","04","22",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.22.1"
2021-06-16,"CHE","lo",4,2,23,"scacol","forb","ambi","bare","wf","04","23",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.23.1"
2021-06-16,"CHE","lo",4,2,24,"scacol","forb","ambi","bare","wf","04","24",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.24.1"
2021-06-16,"CHE","lo",4,2,25,"cenjac","forb","ambi","bare","wf","04","25",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.25.1"
2021-06-16,"CHE","lo",4,2,26,"salpra","forb","ambi","bare","wf","04","26",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.26.1"
2021-06-16,"CHE","lo",4,2,27,"medlup","legume","ambi","bare","wf","04","27",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.27.1"
2021-06-16,"CHE","lo",4,2,28,"salpra","forb","ambi","bare","wf","04","28",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.28.1"
2021-06-16,"CHE","lo",4,2,29,"plamed","forb","ambi","bare","wf","04","29",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.29.1"
2021-06-16,"CHE","lo",4,2,30,"cenjac","forb","ambi","bare","wf","04","30",1,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.30.1"
2021-06-16,"CHE","lo",5,1,1,"brapin","graminoid","ambi","vege","wf","05","01",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.01.1"
2021-06-16,"CHE","lo",5,1,2,"daucar","forb","ambi","vege","wf","05","02",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.02.1"
2021-06-16,"CHE","lo",5,1,3,"broere","graminoid","ambi","vege","wf","05","03",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.03.1"
2021-06-16,"CHE","lo",5,1,4,"broere","graminoid","ambi","vege","wf","05","04",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.04.1"
2021-06-16,"CHE","lo",5,1,5,"hypper","forb","ambi","vege","wf","05","05",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.05.1"
2021-06-16,"CHE","lo",5,1,6,"scacol","forb","ambi","vege","wf","05","06",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.06.1"
2021-06-16,"CHE","lo",5,1,7,"broere","graminoid","ambi","vege","wf","05","07",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.07.1"
2021-06-16,"CHE","lo",5,1,8,"brapin","graminoid","ambi","vege","wf","05","08",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.08.1"
2021-06-16,"CHE","lo",5,1,9,"medlup","legume","ambi","vege","wf","05","09",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.09.1"
2021-06-16,"CHE","lo",5,1,10,"plamed","forb","ambi","vege","wf","05","10",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.10.1"
2021-06-16,"CHE","lo",5,1,11,"silvul","forb","ambi","vege","wf","05","11",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.11.1"
2021-06-16,"CHE","lo",5,1,12,"daucar","forb","ambi","vege","wf","05","12",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.12.1"
2021-06-16,"CHE","lo",5,1,13,"daucar","forb","ambi","vege","wf","05","13",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.13.1"
2021-06-16,"CHE","lo",5,1,14,"cenjac","forb","ambi","vege","wf","05","14",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.14.1"
2021-06-16,"CHE","lo",5,1,15,"hypper","forb","ambi","vege","wf","05","15",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.15.1"
2021-06-16,"CHE","lo",5,1,16,"brapin","graminoid","ambi","vege","wf","05","16",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.16.1"
2021-06-16,"CHE","lo",5,1,17,"plamed","forb","ambi","vege","wf","05","17",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.17.1"
2021-06-16,"CHE","lo",5,1,18,"hypper","forb","ambi","vege","wf","05","18",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.18.1"
2021-06-16,"CHE","lo",5,1,19,"salpra","forb","ambi","vege","wf","05","19",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.19.1"
2021-06-16,"CHE","lo",5,1,20,"silvul","forb","ambi","vege","wf","05","20",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.20.1"
2021-06-16,"CHE","lo",5,1,21,"medlup","legume","ambi","vege","wf","05","21",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.21.1"
2021-06-16,"CHE","lo",5,1,22,"silvul","forb","ambi","vege","wf","05","22",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.22.1"
2021-06-16,"CHE","lo",5,1,23,"scacol","forb","ambi","vege","wf","05","23",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.23.1"
2021-06-16,"CHE","lo",5,1,24,"scacol","forb","ambi","vege","wf","05","24",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.24.1"
2021-06-16,"CHE","lo",5,1,25,"cenjac","forb","ambi","vege","wf","05","25",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.25.1"
2021-06-16,"CHE","lo",5,1,26,"salpra","forb","ambi","vege","wf","05","26",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.26.1"
2021-06-16,"CHE","lo",5,1,27,"medlup","legume","ambi","vege","wf","05","27",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.27.1"
2021-06-16,"CHE","lo",5,1,28,"salpra","forb","ambi","vege","wf","05","28",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.28.1"
2021-06-16,"CHE","lo",5,1,29,"plamed","forb","ambi","vege","wf","05","29",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.29.1"
2021-06-16,"CHE","lo",5,1,30,"cenjac","forb","ambi","vege","wf","05","30",1,"CHE.lo.ambi.vege.wf.05","CHE.lo.ambi.vege.wf.05.30.1"
2021-06-16,"CHE","lo",5,2,1,"brapin","graminoid","ambi","bare","wf","05","01",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.01.1"
2021-06-16,"CHE","lo",5,2,2,"daucar","forb","ambi","bare","wf","05","02",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.02.1"
2021-06-16,"CHE","lo",5,2,3,"broere","graminoid","ambi","bare","wf","05","03",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.03.1"
2021-06-16,"CHE","lo",5,2,4,"broere","graminoid","ambi","bare","wf","05","04",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.04.1"
2021-06-16,"CHE","lo",5,2,5,"hypper","forb","ambi","bare","wf","05","05",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.05.1"
2021-06-16,"CHE","lo",5,2,6,"scacol","forb","ambi","bare","wf","05","06",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.06.1"
2021-06-16,"CHE","lo",5,2,7,"broere","graminoid","ambi","bare","wf","05","07",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.07.1"
2021-06-16,"CHE","lo",5,2,8,"brapin","graminoid","ambi","bare","wf","05","08",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.08.1"
2021-06-16,"CHE","lo",5,2,9,"medlup","legume","ambi","bare","wf","05","09",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.09.1"
2021-06-16,"CHE","lo",5,2,10,"plamed","forb","ambi","bare","wf","05","10",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.10.1"
2021-06-16,"CHE","lo",5,2,11,"silvul","forb","ambi","bare","wf","05","11",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.11.1"
2021-06-16,"CHE","lo",5,2,12,"daucar","forb","ambi","bare","wf","05","12",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.12.1"
2021-06-16,"CHE","lo",5,2,13,"daucar","forb","ambi","bare","wf","05","13",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.13.1"
2021-06-16,"CHE","lo",5,2,14,"cenjac","forb","ambi","bare","wf","05","14",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.14.1"
2021-06-16,"CHE","lo",5,2,15,"hypper","forb","ambi","bare","wf","05","15",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.15.1"
2021-06-16,"CHE","lo",5,2,16,"brapin","graminoid","ambi","bare","wf","05","16",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.16.1"
2021-06-16,"CHE","lo",5,2,17,"plamed","forb","ambi","bare","wf","05","17",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.17.1"
2021-06-16,"CHE","lo",5,2,18,"hypper","forb","ambi","bare","wf","05","18",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.18.1"
2021-06-16,"CHE","lo",5,2,19,"salpra","forb","ambi","bare","wf","05","19",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.19.1"
2021-06-16,"CHE","lo",5,2,20,"silvul","forb","ambi","bare","wf","05","20",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.20.1"
2021-06-16,"CHE","lo",5,2,21,"medlup","legume","ambi","bare","wf","05","21",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.21.1"
2021-06-16,"CHE","lo",5,2,22,"silvul","forb","ambi","bare","wf","05","22",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.22.1"
2021-06-16,"CHE","lo",5,2,23,"scacol","forb","ambi","bare","wf","05","23",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.23.1"
2021-06-16,"CHE","lo",5,2,24,"scacol","forb","ambi","bare","wf","05","24",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.24.1"
2021-06-16,"CHE","lo",5,2,25,"cenjac","forb","ambi","bare","wf","05","25",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.25.1"
2021-06-16,"CHE","lo",5,2,26,"salpra","forb","ambi","bare","wf","05","26",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.26.1"
2021-06-16,"CHE","lo",5,2,27,"medlup","legume","ambi","bare","wf","05","27",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.27.1"
2021-06-16,"CHE","lo",5,2,28,"salpra","forb","ambi","bare","wf","05","28",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.28.1"
2021-06-16,"CHE","lo",5,2,29,"plamed","forb","ambi","bare","wf","05","29",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.29.1"
2021-06-16,"CHE","lo",5,2,30,"cenjac","forb","ambi","bare","wf","05","30",1,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.30.1"
2021-06-16,"CHE","lo",6,1,1,"brapin","graminoid","ambi","vege","wf","06","01",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.01.1"
2021-06-16,"CHE","lo",6,1,2,"daucar","forb","ambi","vege","wf","06","02",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.02.1"
2021-06-16,"CHE","lo",6,1,3,"broere","graminoid","ambi","vege","wf","06","03",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.03.1"
2021-06-16,"CHE","lo",6,1,4,"broere","graminoid","ambi","vege","wf","06","04",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.04.1"
2021-06-16,"CHE","lo",6,1,5,"hypper","forb","ambi","vege","wf","06","05",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.05.1"
2021-06-16,"CHE","lo",6,1,6,"scacol","forb","ambi","vege","wf","06","06",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.06.1"
2021-06-16,"CHE","lo",6,1,7,"broere","graminoid","ambi","vege","wf","06","07",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.07.1"
2021-06-16,"CHE","lo",6,1,8,"brapin","graminoid","ambi","vege","wf","06","08",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.08.1"
2021-06-16,"CHE","lo",6,1,9,"medlup","legume","ambi","vege","wf","06","09",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.09.1"
2021-06-16,"CHE","lo",6,1,10,"plamed","forb","ambi","vege","wf","06","10",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.10.1"
