"plot_id","releve_id","obs_id","year","month","day","x","y","geometry","xy_precision","altitude_min","altitude_max","aspect","slope","surface","taxon_id","taxon_global","author_global","taxon_no_global","taxon_level","taxon_CH","author_CH","taxon_no_isfs","family","determinavit_cf","specimen_type","species_cover","phenology","total_cover","trees_cover","shrubs_cover","herbaceous_cover","moss_cover","crypto_cover","lichens_cover","algae_cover","litter_cover","soil_cover","rocks_cover","water_cover","open_close","releve_stratum","soil_depth_1","soil_depth_2","soil_depth_3","soil_depth_4","soil_depth_5","soil_depth_6","soil_depth_7","soil_depth_8","soil_depth_9","soil_depth_10","observer_initials","locality_descript","comments"
"1.OID",2979971,15121489,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1043700,"Sesleria caerulea","(L.) Ard.","890468","species","Sesleria caerulea","(L.) Ard.",392200,"Poaceae","-",NA,14,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121477,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1001060,"Alpagrostis alpina","(Scop.) P.M.Peterson, Romasch., Soreng & Sylvester","1455153","species","Agrostis alpina","Scop.",8400,"Poaceae","-",NA,10,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121485,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1009510,"Carex caryophyllea","Latourr.","340254","species","Carex caryophyllea","Latourr.",84900,"Cyperaceae","-",NA,9,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121473,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1022140,"Helianthemum oelandicum subsp. alpestre","(Jacq.) Ces.","1477015","species","Helianthemum alpestre","(Jacq.) DC.",194300,"Cistaceae","-",NA,6,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121456,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1001410,"Alchemilla conjuncta","Bab.","989884","superaggr.","Alchemilla conjuncta superaggr.",NA,12100,"Rosaceae","-",NA,5,"SE",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121451,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1005640,"Aster alpinus","L.","90544","species","Aster alpinus","L.",51800,"Asteraceae","-",NA,3,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121454,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1009750,"Carex firma","Mygind ex Host","341530","species","Carex firma","Host",87400,"Cyperaceae","-",NA,2,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121457,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1036180,"Primula auricula","L.","477327","species","Primula auricula","L.",325700,"Primulaceae","-",NA,1.5,"S",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121481,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1018929,"Festuca","Tourn. ex L.","1402259","genus","Festuca",NA,NA,"Poaceae","CF",NA,NA,NA,57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121461,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1021040,"Gentiana clusii","Perr. & Songeon","689692","species","Gentiana clusii","E. P.",183500,"Gentianaceae","-",NA,1,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121455,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1019480,"Festuca rubra","L.","863572","species","Festuca rubra","L.",170100,"Poaceae","-",NA,1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121453,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1021740,"Globularia cordifolia","L.","696224","species","Globularia cordifolia","L.",191000,"Plantaginaceae","-",NA,1,"S",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121452,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1043890,"Silene acaulis","(L.) Jacq.","432420","species","Silene acaulis","(L.) Jacq.",394300,"Caryophyllaceae","-",NA,1,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121470,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1013630,"Crepis aurea","(L.) Cass.","23499","species","Crepis aurea","(L.) Cass.",123000,"Asteraceae","-",NA,0.5,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121449,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1034470,"Poa alpina","L.","883128","species","Poa alpina","L.",309000,"Poaceae","-",NA,0.5,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121448,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1003540,"Androsace chamaejasme","Wulfen","527967","species","Androsace chamaejasme","Wulfen",31800,"Primulaceae","-",NA,0.5,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121441,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1006780,"Biscutella laevigata","L.","559092","species","Biscutella laevigata","L.",62000,"Brassicaceae","-",NA,0.5,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121495,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1041730,"Saxifraga exarata","Vill.","488056","species","Saxifraga exarata","Vill.",373050,"Saxifragaceae","-",NA,0.1,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121467,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1014910,"Daphne striata","Tratt.","630798","species","Daphne striata","Tratt.",133700,"Thymelaeaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121464,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1020390,"Galium anisophyllon","Vill.","959662","species","Galium anisophyllon","Vill.",177500,"Rubiaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121450,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1000460,"Clinopodium alpinum","(L.) Kuntze","1657220","species","Acinos alpinus","(L.) Moench",2800,"Lamiaceae","-",NA,0.1,"S",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121447,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1035720,"Potentilla aurea","L.","992674","species","Potentilla aurea","L.",321300,"Rosaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121446,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1015670,"Draba aizoides","L.","647520","species","Draba aizoides","L.",140500,"Brassicaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121445,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1005660,"Aster bellidiastrum","(L.) Scop.","1663604","species","Aster bellidiastrum","(L.) Scop.",52000,"Asteraceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121444,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1018740,"Euphrasia salisburgensis","Funck ex Hoppe","1122347","species","Euphrasia salisburgensis","Hoppe",163900,"Orobanchaceae","-",NA,0.1,"S",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121443,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1029260,"Minuartia verna","(L.) Hiern","369257","species","Minuartia verna","(L.) Hiern",262000,"Caryophyllaceae","-",NA,0.1,"E",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121442,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1021000,"Gentianella campestris","(L.) Börner","691560","species","Gentiana campestris","L.",183100,"Gentianaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121440,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1044540,"Soldanella alpina","L.","497106","species","Soldanella alpina","L.",400600,"Primulaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"1.OID",2979971,15121439,2023,9,11,9.44320646,46.86263301,"POINT(9.44320646 46.86263301)",4,2138.2,NA,180,22,4,1004070,"Anthyllis vulneraria","L.","207482","species","Anthyllis vulneraria","L.",36790,"Fabaceae","-",NA,0.1,"V",57,0,0,55,5,0,1,0,4,4,43,0,"open","herbaceous","1","9","0","0","0","0","0","0","10","11","CB, MM","Limestone overgrown vegetation",NA
"10.CID",2979455,15065377,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1027520,"Lotus corniculatus","L.","207542","species","Lotus corniculatus","L.",244400,"Fabaceae","-",NA,14,"FD",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065376,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1047630,"Trifolium repens","L.","208384","species","Trifolium repens","L.",427100,"Fabaceae","-",NA,14,"S",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065368,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1001080,"Agrostis capillaris","L.","833484","species","Agrostis capillaris","L.",8600,"Poaceae","-",NA,13,"SE",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065380,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1014950,"Daucus carota","L.","631327","species","Daucus carota","L.",133900,"Apiaceae","-",NA,12,"DS",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation meadow","Orientation 214°, coordinates updated"
"10.CID",2979455,15065379,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1010820,"Centaurea jacea","L.","94542","species","Centaurea jacea","L.",98750,"Asteraceae","-",NA,12,"BFDS",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065378,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1000330,"Achillea millefolium","L.","42210","species","Achillea millefolium","L.",1700,"Asteraceae","-",NA,12,"F",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065358,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1026330,"Leontodon hispidus","L.","18560","species","Leontodon hispidus","L.",233000,"Asteraceae","-",NA,12,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065383,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1047600,"Trifolium pratense","L.","208376","species","Trifolium pratense","L.",426895,"Fabaceae","-",NA,11,"FDS",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation meadow","Orientation 214°, coordinates updated"
"10.CID",2979455,15065374,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1034330,"Plantago lanceolata","L.","480414","species","Plantago lanceolata","L.",307800,"Plantaginaceae","-",NA,9,"DE",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065381,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1020730,"Galium verum","L.","961932","species","Galium verum","L.",180900,"Rubiaceae","-",NA,7,"FD",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation meadow","Orientation 214°, coordinates updated"
"10.CID",2979455,15065362,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1007290,"Bromus erectus","Huds.","847221","species","Bromus erectus","Huds.",65695,"Poaceae","-",NA,3,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065372,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1026050,"Lathyrus pratensis","L.","208039","species","Lathyrus pratensis","L.",230400,"Fabaceae","-",NA,2,"BFD",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065370,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1033410,"Phleum pratense","L.","881801","species","Phleum pratense","L.",300000,"Poaceae","-",NA,2,"FDS",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065369,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1026290,"Scorzoneroides autumnalis","(L.) Moench","22628","species","Leontodon autumnalis","L.",232700,"Asteraceae","-",NA,2,"BFDSE",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065366,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1036480,"Prunella vulgaris","L.","278763","species","Prunella vulgaris","L.",328100,"Lamiaceae","-",NA,1,"SE",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065355,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1019480,"Festuca rubra","L.","863572","species","Festuca rubra","L.",170100,"Poaceae","-",NA,1,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065382,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1012230,"Cichorium intybus","L.","79889","species","Cichorium intybus","L.",113200,"Asteraceae","-",NA,0.5,"FDS",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation meadow","Orientation 214°, coordinates updated"
"10.CID",2979455,15065373,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1033830,"Picris hieracioides","L.","84523","species","Picris hieracioides","L.",303100,"Asteraceae","-",NA,0.5,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065363,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1014610,"Dactylis glomerata","L.","853224","species","Dactylis glomerata","L.",131800,"Poaceae","-",NA,0.5,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065361,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1001010,"Agrimonia eupatoria","L.","997280","species","Agrimonia eupatoria","L.",7400,"Rosaceae","-",NA,0.5,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065359,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1007060,"Brachypodium pinnatum","(L.) P.Beauv.","846244","species","Brachypodium pinnatum","(L.) P.",63900,"Poaceae","-",NA,0.5,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065354,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1037370,"Ranunculus acris","L.","455397","species","Ranunculus acris","L.",336595,"Ranunculaceae","-",NA,0.5,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065353,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1018700,"Euphrasia officinalis subsp. pratensis","Fr.","1377276","species","Euphrasia rostkoviana","Hayne",163450,"Orobanchaceae","-",NA,0.5,"BFD",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
"10.CID",2979455,15065350,2023,8,29,9.51328667,46.869065,"POINT(9.51328667 46.869065)",2.6,693.2,693.3,112,16,4,1034390,"Plantago media","L.","480384","species","Plantago media","L.",308100,"Plantaginaceae","-",NA,0.5,"V",97,0,0,97,0,0,0,0,1,2,0,0,"open","herbaceous","67","74","81","67","89","100","76","79","76","80","CB, KC, LDR, ND","Low elevation dry middle nutrient pasture","Orientation 214°, coordinates updated"
